state	review_order	family	disposition	governing_record	lines	bytes	sha256	path
tracked-modified	3	derived-frontier-reconciliation	retain	2026-07-29-compiled-go1265-scorecard-refresh.md	72	3812	f7f236e8c5096d21f1ff3c5d3de4b6cc013c28764058f15ada197325ecac02a7	v12/docs/perf-baselines/2026-07-22-current-cross-engine-architecture-target-budget-reconciliation.md
tracked-modified	3	derived-frontier-reconciliation	retain	2026-07-29-compiled-go1265-scorecard-refresh.md	290	14206	c46a14b6a44e6a1ce1bcb73d0466a5bee3be486eafde9cefcd315935e502d667	v12/docs/perf-baselines/2026-07-22-portable-vm-backend-abi-dependency-adr.json
tracked-modified	3	derived-frontier-reconciliation	retain	2026-07-29-compiled-go1265-scorecard-refresh.md	309	15036	567bb4e7d05943b9680a92337672bfe4e0b0a52373a6f60815b200db1975f2f1	v12/docs/perf-baselines/2026-07-22-shared-runtime-closed-region-cutover-decision.json
tracked-modified	3	derived-frontier-reconciliation	retain	2026-07-29-compiled-go1265-scorecard-refresh.md	281	14067	0a08bfd77594aae434d6978be8021e9bccb4d1f0d7b006ba428e1776ce8d44d2	v12/docs/perf-baselines/2026-07-22-shared-runtime-semantic-abi-feasibility.json
tracked-modified	2	compiled-go1265-scorecard-evidence	retain	2026-07-29-compiled-go1265-scorecard-refresh.md	140	214512	57936ab2bdc3eb205b96b88933d735c5051dca979a05f553bce6bf17bb5ff4fa	v12/docs/perf-baselines/external-scoreboard-current.json
tracked-modified	2	compiled-go1265-scorecard-evidence	retain	2026-07-29-compiled-go1265-scorecard-refresh.md	191	20481	eca9218d2d9347eab5af98331abd6ebc5fe4dc954a69222d4ebccf4f2b3ace44	v12/docs/perf-baselines/external-scoreboard-current.md
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	163	6216	bb72614c797b28650bce09915e6d3de9e5a94d89918187ad0cc302c5f90e7de7	v12/docs/wasm-host-abi.md
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	72	1902	552e53c230c2e6cdc906744c2ac3fb948e546e06f4e649ab7520698a956c909c	v12/interpreters/go/cmd/ablewasm/main_js_wasm.go
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	179	4018	b16863701f4704bf2d7dd0023564e1af60a26ba19389cfcdb1112877f42cdc56	v12/interpreters/go/pkg/interpreter/runtime_diagnostics_wasm.go
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	231	7462	831356ee08612c313b88859c5d17e715e5c368aa1f7a8f7705e3e15d871529c2	v12/interpreters/go/pkg/wasmhost/evaluator.go
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	228	7106	2d9416240c88eec84463354bb2fc960c9a62cfb670866a440292373a9ffdf19e	v12/interpreters/go/pkg/wasmhost/evaluator_test.go
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	122	4564	dfecdf43f7d721fd84635c57b1edfbce40e686126e7cf5dad931c41fb905cafd	v12/wasm/README.md
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	402	10339	5853fe8dce17def1b0994110bf7a23703e462b34f0dd80901b982ffd6e2d6afd	v12/wasm/ast_adapter.mjs
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	286	8963	97a54b3963cf94b84d7bf0eb80c092e80be69830665f434e74f204e91385636b	v12/wasm/run_prototype.mjs
untracked	1	benchmark-toolchain-contract	retain	2026-07-29-benchmark-go-toolchain-contract.md	121	3986	dd371c9fff75180360e920c17bdf6658126d3fbb267651a4f5f606deea9e3d1c	v12/bench_go_toolchain_contract.py
untracked	1	benchmark-toolchain-contract	retain	2026-07-29-benchmark-go-toolchain-contract.md	100	3641	dc974a53fd387a5ff41a18e785b6e34d2c31381b1e747bf7e245a27c3533e7cc	v12/bench_go_toolchain_contract_test.py
untracked	4	handoff-release-boundary	retain	2026-07-29-benchmark-go-toolchain-contract.md	94	4314	290cfde48f0fa14b1b0ccae0031efd0b5c5a18f4340f80a2c2caa45118b9ea4b	v12/docs/perf-baselines/2026-07-29-benchmark-go-toolchain-contract.md
