state	review_order	family	disposition	governing_record	lines	bytes	sha256	path
untracked	hold	deferred-wasm	hold	deferred-wasm	81	2272	a3f31b6772d711468976db190fbef554d2130ed8788e1f043eef2e4e5cea2214	v12/interpreters/go/pkg/interpreter/extern_host_wasm.go
untracked	hold	deferred-wasm	hold	deferred-wasm	49	1393	39545e11b8fc2be6352be5c58cf0a3bfec95c976e33f81c7e43d7d93a7652468	v12/interpreters/go/pkg/interpreter/interpreter_typecheck_wasm.go
untracked	hold	deferred-wasm	hold	deferred-wasm	17	489	95ca28d5c570991d509b3c9b7820e1624d46ae1536f0df7ad575ce15c4cfb2fd	v12/interpreters/go/pkg/interpreter/interpreter_typechecker_state_wasm.go
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	179	4018	b16863701f4704bf2d7dd0023564e1af60a26ba19389cfcdb1112877f42cdc56	v12/interpreters/go/pkg/interpreter/runtime_diagnostics_wasm.go
untracked	hold	deferred-wasm	hold	deferred-wasm	12	250	f091ad15b8bb5b0785a07ed092b38976b89d151a2a6284318e5cf258384bdf5b	v12/interpreters/go/pkg/interpreter/static_receiver_type_hints_wasm.go
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	231	7462	831356ee08612c313b88859c5d17e715e5c368aa1f7a8f7705e3e15d871529c2	v12/interpreters/go/pkg/wasmhost/evaluator.go
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	228	7106	2d9416240c88eec84463354bb2fc960c9a62cfb670866a440292373a9ffdf19e	v12/interpreters/go/pkg/wasmhost/evaluator_test.go
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	122	4564	dfecdf43f7d721fd84635c57b1edfbce40e686126e7cf5dad931c41fb905cafd	v12/wasm/README.md
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	402	10339	5853fe8dce17def1b0994110bf7a23703e462b34f0dd80901b982ffd6e2d6afd	v12/wasm/ast_adapter.mjs
untracked	hold	deferred-wasm	hold	deferred-wasm	15	472	d377b7b0c6945aabe1cdcf7f91799d17921895c67052e4e74b22b790c3407fb7	v12/wasm/browser_smoke.html
untracked	hold	deferred-wasm	hold	deferred-wasm	145	4426	8cd1c6c5de7f16fe131a925de920ae52294399f5aed5ab92540808a5c2ef450d	v12/wasm/browser_smoke.mjs
untracked	hold	deferred-wasm	hold	deferred-wasm	202	7301	a65d1904a162fe057a4433e560df6b9979f36dbaa05203ba7009ce139634f1f4	v12/wasm/browser_smoke.test.mjs
untracked	hold	deferred-wasm	hold	deferred-wasm	256	8343	0481cbb4b60de2bc7f643f1f7dc18b87f1cdc1d0e14b91275e5c04304f6cb44a	v12/wasm/module_loader.mjs
untracked	hold	deferred-wasm	hold	deferred-wasm	123	3571	35faa2aaa839b56421ec4542d80d9bae0c97bc4e4050f5f61737cc16f6391e3e	v12/wasm/module_loader.test.mjs
untracked	hold	deferred-wasm	hold	deferred-wasm	25	843	24998e92528b9835bb9dbafa09b89180a39b13f2137e16af8b2bb86a70e05b3d	v12/wasm/node_ast_parser.mjs
untracked	hold	deferred-wasm	hold	deferred-wasm	19	568	4246304e7edbed8ebc9aeb217226cfb3199cd7c2d30825aad06fef6e7f1473a6	v12/wasm/node_source_provider.mjs
tracked-modified	hold	deferred-wasm	hold	deferred-wasm	286	8963	97a54b3963cf94b84d7bf0eb80c092e80be69830665f434e74f204e91385636b	v12/wasm/run_prototype.mjs
untracked	hold	deferred-wasm	hold	deferred-wasm	24	600	ba25c89c60c9bb8263dd3cc0c5bd028230ce5a4746bca145ce3299889a7746f0	v12/wasm/samples/addition.ast.json
untracked	hold	deferred-wasm	hold	deferred-wasm	27	666	f1890f577bf36b8ccdb2b9bfaf632b32c308942aaae52b2e8f791cdf767b91b8	v12/wasm/samples/extern-go-unavailable.ast.json
untracked	hold	deferred-wasm	hold	deferred-wasm	9	97	a031a15309dfcc8e2db062ba1cc15d8e194c09445ccf932222ab2b1218aca02d	v12/wasm/samples/host-error.ast.json
untracked	hold	deferred-wasm	hold	deferred-wasm	24	397	93781903139b8396b04d431c3a7a7c775baef219ebb8358b135713ac7255ee08	v12/wasm/samples/host-output.ast.json
untracked	hold	deferred-wasm	hold	deferred-wasm	3	24	91609b9103897c9c2845beac58b0a1034a8953c7771cdb35b23ed6e5f5b05e15	v12/wasm/samples/modules/dep.able
untracked	hold	deferred-wasm	hold	deferred-wasm	6	56	bf4de94bce498adf6fa49cd7475bc88eae080388cd3060685db89fbe6db5cc7f	v12/wasm/samples/modules/main.able
untracked	hold	deferred-wasm	hold	deferred-wasm	5	52	72b70be0c839320021300191292c1b9f03296f24e8b8570b25445dc8fbcee0cd	v12/wasm/samples/modules/math.able
untracked	hold	deferred-wasm	hold	deferred-wasm	26	780	8add2d9f8b812b1c5dce4a82b3b6154a258ddc169861802bc36e24e4f9394070	v12/wasm/source_request.mjs
untracked	hold	deferred-wasm	hold	deferred-wasm	87	2556	24490912c67183e5484bc7c783f6d416043a36db139a9b5fc59b315a1c9ae520	v12/wasm/source_request.test.mjs
